id;event_id;scheduled_at;status;created_at;duration_minutes;host_id
da854d69-4a50-457d-8894-265f34a4d50d;e00817e6-5ca5-4105-80ac-abd946afa4e0;2026-06-18 13:00:00+00;upcoming;2026-05-31 22:35:54.015429+00;60;
2f2fa7f5-09ce-4ffe-acc5-b9bb6771a9c2;e00817e6-5ca5-4105-80ac-abd946afa4e0;2026-07-02 13:00:00+00;upcoming;2026-05-31 22:35:54.015429+00;60;
96c1c0a3-5e0d-4bf9-8969-8f2b253950b2;e00817e6-5ca5-4105-80ac-abd946afa4e0;2026-07-16 13:00:00+00;upcoming;2026-05-31 22:35:54.015429+00;60;
4bf588b6-3ba9-49b8-b491-25e52b4a7cd4;e00817e6-5ca5-4105-80ac-abd946afa4e0;2026-07-30 13:00:00+00;upcoming;2026-05-31 22:35:54.015429+00;60;
7aab2360-e543-445b-924e-6fda685289fd;e00817e6-5ca5-4105-80ac-abd946afa4e0;2026-08-13 13:00:00+00;upcoming;2026-05-31 22:35:54.015429+00;60;
9324ec78-0280-4bf3-9266-f8b9ce5d774d;e00817e6-5ca5-4105-80ac-abd946afa4e0;2026-08-27 13:00:00+00;upcoming;2026-05-31 22:35:54.015429+00;60;
288f0aee-423d-4b5a-b0c8-45a1dece9d8e;e00817e6-5ca5-4105-80ac-abd946afa4e0;2026-09-10 13:00:00+00;upcoming;2026-05-31 22:35:54.015429+00;60;
ce150c39-af31-45cc-b3ba-7bd784bf6469;e00817e6-5ca5-4105-80ac-abd946afa4e0;2026-09-24 13:00:00+00;upcoming;2026-05-31 22:35:54.015429+00;60;
89d53ca2-d437-44d1-b981-34c3292a3f53;e00817e6-5ca5-4105-80ac-abd946afa4e0;2026-10-08 13:00:00+00;upcoming;2026-05-31 22:35:54.015429+00;60;
327220a2-9768-4c2b-ac42-f90590738ab4;e00817e6-5ca5-4105-80ac-abd946afa4e0;2026-10-22 13:00:00+00;upcoming;2026-05-31 22:35:54.015429+00;60;
8b840dd0-0abd-4271-9fb5-29b81084e35a;e00817e6-5ca5-4105-80ac-abd946afa4e0;2026-11-05 14:00:00+00;upcoming;2026-05-31 22:35:54.015429+00;60;
e64377a2-463b-4df9-ac89-0b2510fe488f;e00817e6-5ca5-4105-80ac-abd946afa4e0;2026-11-19 14:00:00+00;upcoming;2026-05-31 22:35:54.015429+00;60;
4e728017-739f-4827-bf57-dcac1f7f6f04;e00817e6-5ca5-4105-80ac-abd946afa4e0;2026-12-03 14:00:00+00;upcoming;2026-05-31 22:35:54.015429+00;60;
21df3b8e-5773-409e-b14a-f6891b00aac6;e00817e6-5ca5-4105-80ac-abd946afa4e0;2026-12-17 14:00:00+00;upcoming;2026-05-31 22:35:54.015429+00;60;
fb571735-7b35-44d0-a6fd-842f4af5f16f;e00817e6-5ca5-4105-80ac-abd946afa4e0;2026-12-31 14:00:00+00;upcoming;2026-05-31 22:35:54.015429+00;60;
fb59b3a3-2c8b-4583-a589-b4367d64d027;e00817e6-5ca5-4105-80ac-abd946afa4e0;2027-01-14 14:00:00+00;upcoming;2026-05-31 22:35:54.015429+00;60;
51a2c411-2774-4e57-b814-b26a875a697e;e00817e6-5ca5-4105-80ac-abd946afa4e0;2027-01-28 14:00:00+00;upcoming;2026-05-31 22:35:54.015429+00;60;
f8b367d5-efd0-46fc-98f3-c8f3af27a4ee;e00817e6-5ca5-4105-80ac-abd946afa4e0;2027-02-11 14:00:00+00;upcoming;2026-05-31 22:35:54.015429+00;60;
73bf9f70-6869-4253-b4e6-52a364eb38be;e00817e6-5ca5-4105-80ac-abd946afa4e0;2027-02-25 14:00:00+00;upcoming;2026-05-31 22:35:54.015429+00;60;
a2f0bbc9-b6e5-4356-881e-b30736b46907;e00817e6-5ca5-4105-80ac-abd946afa4e0;2027-03-11 14:00:00+00;upcoming;2026-05-31 22:35:54.015429+00;60;
47e450de-3564-4b25-a5b0-3f23a0d44791;e00817e6-5ca5-4105-80ac-abd946afa4e0;2027-03-25 13:00:00+00;upcoming;2026-05-31 22:35:54.015429+00;60;
f235d635-2413-4425-9620-07a28887d28e;e00817e6-5ca5-4105-80ac-abd946afa4e0;2027-04-08 13:00:00+00;upcoming;2026-05-31 22:35:54.015429+00;60;
e201ce8d-bc97-4bba-9348-67008fc474c5;e00817e6-5ca5-4105-80ac-abd946afa4e0;2027-04-22 13:00:00+00;upcoming;2026-05-31 22:35:54.015429+00;60;
108e3cab-d5b0-49cc-92e2-7c837fa956f6;e00817e6-5ca5-4105-80ac-abd946afa4e0;2027-05-06 13:00:00+00;upcoming;2026-05-31 22:35:54.015429+00;60;
3847700e-8bd6-4c36-8825-34274bf64400;e00817e6-5ca5-4105-80ac-abd946afa4e0;2027-05-20 13:00:00+00;upcoming;2026-05-31 22:35:54.015429+00;60;
a54c49a6-4b1a-4591-b73c-e1aa7d05ce45;e00817e6-5ca5-4105-80ac-abd946afa4e0;2027-06-03 13:00:00+00;upcoming;2026-05-31 22:35:54.015429+00;60;
b363464a-a139-465f-98dc-00fe1c0a2559;e00817e6-5ca5-4105-80ac-abd946afa4e0;2027-06-17 13:00:00+00;upcoming;2026-05-31 22:35:54.015429+00;60;
75009a49-141d-4df2-95c2-01c3ccd068eb;e00817e6-5ca5-4105-80ac-abd946afa4e0;2027-07-01 13:00:00+00;upcoming;2026-05-31 22:35:54.015429+00;60;
46da6f24-65f2-4bcf-92c2-0585961d94b3;e00817e6-5ca5-4105-80ac-abd946afa4e0;2027-07-15 13:00:00+00;upcoming;2026-05-31 22:35:54.015429+00;60;
ba3e9af7-5d97-40e5-88e2-1a8e415305b5;e00817e6-5ca5-4105-80ac-abd946afa4e0;2027-07-29 13:00:00+00;upcoming;2026-05-31 22:35:54.015429+00;60;
077233b0-faf2-4d45-9e69-80889f598d84;e00817e6-5ca5-4105-80ac-abd946afa4e0;2027-08-12 13:00:00+00;upcoming;2026-05-31 22:35:54.015429+00;60;
65b00a78-e530-483b-b858-2c9a591f0ff7;e00817e6-5ca5-4105-80ac-abd946afa4e0;2027-08-26 13:00:00+00;upcoming;2026-05-31 22:35:54.015429+00;60;
bbafe03d-fc26-4797-978b-cdec6958ff1c;e00817e6-5ca5-4105-80ac-abd946afa4e0;2027-09-09 13:00:00+00;upcoming;2026-05-31 22:35:54.015429+00;60;
eed34b26-5adb-40c9-b3e2-9c53d30ce813;e00817e6-5ca5-4105-80ac-abd946afa4e0;2027-09-23 13:00:00+00;upcoming;2026-05-31 22:35:54.015429+00;60;
96a308ec-973b-4c43-88d2-9fbe689cebb8;e00817e6-5ca5-4105-80ac-abd946afa4e0;2027-10-07 13:00:00+00;upcoming;2026-05-31 22:35:54.015429+00;60;
57a02f6e-5cbd-43e9-8f53-2508925a3ac9;e00817e6-5ca5-4105-80ac-abd946afa4e0;2027-10-21 13:00:00+00;upcoming;2026-05-31 22:35:54.015429+00;60;
b355fda0-9468-4dc5-81bb-61f80aae8f04;e00817e6-5ca5-4105-80ac-abd946afa4e0;2027-11-04 13:00:00+00;upcoming;2026-05-31 22:35:54.015429+00;60;
eb717469-f93c-4c2b-bfc2-271ba2a156a6;e00817e6-5ca5-4105-80ac-abd946afa4e0;2027-11-18 14:00:00+00;upcoming;2026-05-31 22:35:54.015429+00;60;
38f79e96-7093-4d7e-a555-ff3655c4bd58;e00817e6-5ca5-4105-80ac-abd946afa4e0;2027-12-02 14:00:00+00;upcoming;2026-05-31 22:35:54.015429+00;60;
d92eff98-db48-4fc9-8e80-3ad187345984;e00817e6-5ca5-4105-80ac-abd946afa4e0;2027-12-16 14:00:00+00;upcoming;2026-05-31 22:35:54.015429+00;60;
3e331156-f26d-481b-a62f-adaf01834b43;e00817e6-5ca5-4105-80ac-abd946afa4e0;2027-12-30 14:00:00+00;upcoming;2026-05-31 22:35:54.015429+00;60;
7798e6e8-c59d-46db-877a-1f7b56c26cc8;e00817e6-5ca5-4105-80ac-abd946afa4e0;2028-01-13 14:00:00+00;upcoming;2026-05-31 22:35:54.015429+00;60;
850e8c3b-9f96-41f7-8e9e-dbaa22e7c5ee;e00817e6-5ca5-4105-80ac-abd946afa4e0;2028-01-27 14:00:00+00;upcoming;2026-05-31 22:35:54.015429+00;60;
718b4680-fffc-4936-9243-907cc4f8f78d;e00817e6-5ca5-4105-80ac-abd946afa4e0;2028-02-10 14:00:00+00;upcoming;2026-05-31 22:35:54.015429+00;60;
85460b96-47d1-4ca0-a707-84daecab5e84;e00817e6-5ca5-4105-80ac-abd946afa4e0;2028-02-24 14:00:00+00;upcoming;2026-05-31 22:35:54.015429+00;60;
877d4fb8-63b8-47c2-a2d1-765f9026a7d5;e00817e6-5ca5-4105-80ac-abd946afa4e0;2028-03-09 14:00:00+00;upcoming;2026-05-31 22:35:54.015429+00;60;
4848950e-c63e-4ce9-8230-838e94a05eee;e00817e6-5ca5-4105-80ac-abd946afa4e0;2028-03-23 13:00:00+00;upcoming;2026-05-31 22:35:54.015429+00;60;
76f900bf-28d4-47a6-b978-9ea79a0c7e18;e00817e6-5ca5-4105-80ac-abd946afa4e0;2028-04-06 13:00:00+00;upcoming;2026-05-31 22:35:54.015429+00;60;
93d87233-acd8-47cb-a91e-5b232ee6f5eb;e00817e6-5ca5-4105-80ac-abd946afa4e0;2028-04-20 13:00:00+00;upcoming;2026-05-31 22:35:54.015429+00;60;
fab9706d-f154-4c44-b9ee-29a0fae7adf2;e00817e6-5ca5-4105-80ac-abd946afa4e0;2028-05-04 13:00:00+00;upcoming;2026-05-31 22:35:54.015429+00;60;
ab3ee530-f6ca-45ab-bc5c-9f79639d4285;e00817e6-5ca5-4105-80ac-abd946afa4e0;2028-05-18 13:00:00+00;upcoming;2026-05-31 22:35:54.015429+00;60;
68a3212b-cba1-45c2-9e0c-9d6d89925f65;e00817e6-5ca5-4105-80ac-abd946afa4e0;2028-06-01 13:00:00+00;upcoming;2026-05-31 22:35:54.015429+00;60;
